country,year,intrastate_deaths,civilian_deaths,state-sponsored religion index,Region,Diversity_rank,RDI_score,Diveristy_level,Buddhists,Christians,Hindus,Jews,Muslims,Other_Religions,Religiously_Unaffiliated,majority_religion
Kenya,2021,75,17,0.0,Sub-Saharan Africa,102.0,2.9583752,Moderate,0.00096180144,85.670288,0.12790793,0.00057708088,10.931154,1.665675,1.6034372,Christians
Kenya,2022,72,17,0.0,Sub-Saharan Africa,102.0,2.9583752,Moderate,0.00096180144,85.670288,0.12790793,0.00057708088,10.931154,1.665675,1.6034372,Christians
Kenya,2023,202,6,0.0,Sub-Saharan Africa,102.0,2.9583752,Moderate,0.00096180144,85.670288,0.12790793,0.00057708088,10.931154,1.665675,1.6034372,Christians
Kenya,2024,66,15,0.0,Sub-Saharan Africa,102.0,2.9583752,Moderate,0.00096180144,85.670288,0.12790793,0.00057708088,10.931154,1.665675,1.6034372,Christians
Kyrgyzstan,1999,14,3,0.0,Asia-Pacific,137.0,1.8103309,Low,0.032685466,5.7533569,0.0093387049,0.0046693524,91.717468,1.3127055,1.1697749,Muslims
Kyrgyzstan,2000,174,0,0.0,Asia-Pacific,137.0,1.8103309,Low,0.032685466,5.7533569,0.0093387049,0.0046693524,91.717468,1.3127055,1.1697749,Muslims
Kyrgyzstan,2006,6,0,0.0,Asia-Pacific,137.0,1.8103309,Low,0.032685466,5.7533569,0.0093387049,0.0046693524,91.717468,1.3127055,1.1697749,Muslims
Laos,1989,30,0,,Asia-Pacific,42.0,5.4944801,Moderate,64.162964,1.5394446,0.0,0.0,0.022150202,34.222607,0.052833669,Buddhists
Laos,1990,249,35,,Asia-Pacific,42.0,5.4944801,Moderate,64.162964,1.5394446,0.0,0.0,0.022150202,34.222607,0.052833669,Buddhists
Laos,2000,5,0,,Asia-Pacific,42.0,5.4944801,Moderate,64.162964,1.5394446,0.0,0.0,0.022150202,34.222607,0.052833669,Buddhists
Lebanon,1989,780,104,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,1990,765,9,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,1991,45,3,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,1992,102,37,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,1993,137,34,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,1994,95,9,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,1995,90,7,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,1996,93,35,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,1997,89,15,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,1998,54,8,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,1999,43,7,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2000,29,5,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2001,4,0,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2002,0,0,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2003,1,0,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2005,3,0,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2006,1189,741,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2013,2,0,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2014,140,49,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2015,79,0,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2016,17,0,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2017,74,1,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2018,2,0,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2020,20,1,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2023,123,21,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lebanon,2024,4339,1026,0.0,Middle East-North Africa,49.0,5.3765492,Moderate,0.0066396804,27.906147,0.017323207,0.0056507913,67.783562,4.2618737,0.018806541,Muslims
Lesotho,1998,78,41,0.0,Sub-Saharan Africa,172.0,0.6122275,Very low,2.2657778e-05,97.323471,0.044363603,0.0044363602,0.21846071,0.74434406,1.6649034,Christians
Liberia,1989,27,0,0.0,Sub-Saharan Africa,98.0,3.0125105,Moderate,0.0,85.168961,0.005896708,0.0,12.723525,1.0351188,1.0664977,Christians
Liberia,1990,339,41,0.0,Sub-Saharan Africa,98.0,3.0125105,Moderate,0.0,85.168961,0.005896708,0.0,12.723525,1.0351188,1.0664977,Christians
Liberia,1993,5,0,0.0,Sub-Saharan Africa,98.0,3.0125105,Moderate,0.0,85.168961,0.005896708,0.0,12.723525,1.0351188,1.0664977,Christians
Liberia,2000,57,0,0.0,Sub-Saharan Africa,98.0,3.0125105,Moderate,0.0,85.168961,0.005896708,0.0,12.723525,1.0351188,1.0664977,Christians
Liberia,2001,341,9,0.0,Sub-Saharan Africa,98.0,3.0125105,Moderate,0.0,85.168961,0.005896708,0.0,12.723525,1.0351188,1.0664977,Christians
Liberia,2002,492,45,0.0,Sub-Saharan Africa,98.0,3.0125105,Moderate,0.0,85.168961,0.005896708,0.0,12.723525,1.0351188,1.0664977,Christians
Liberia,2003,1787,466,0.0,Sub-Saharan Africa,98.0,3.0125105,Moderate,0.0,85.168961,0.005896708,0.0,12.723525,1.0351188,1.0664977,Christians
Libya,2011,3762,90,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2012,1,0,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2013,31,0,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2014,286,13,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2015,275,19,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2016,1742,4,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2017,404,26,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2018,44,1,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2019,1631,277,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2020,668,130,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2021,10,0,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2022,2,0,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2023,2,0,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Libya,2024,2,0,2.0,Middle East-North Africa,189.0,0.23301323,Very low,0.25800115,0.52461785,0.089997694,0.001906484,98.994522,0.081556775,0.049393952,Muslims
Malaysia,2013,70,2,2.0,Asia-Pacific,21.0,6.3115902,High,18.875608,9.1531849,6.122179,0.0,64.117195,0.88715404,0.84467882,Muslims
Malaysia,2017,1,0,2.0,Asia-Pacific,21.0,6.3115902,High,18.875608,9.1531849,6.122179,0.0,64.117195,0.88715404,0.84467882,Muslims
Mali,1990,457,0,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,1991,71,9,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,1992,9,0,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,1994,106,3,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,1995,2,0,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2005,12,0,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2007,39,12,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2008,112,10,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2009,126,0,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2010,28,2,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2011,22,3,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2012,218,1,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2013,823,28,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2014,193,0,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2015,185,13,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2016,100,4,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2017,383,29,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2018,521,73,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2019,603,63,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2020,583,40,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2021,726,53,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2022,1440,343,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2023,1238,250,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Mali,2024,1008,160,0.0,Sub-Saharan Africa,150.0,1.3128054,Low,0.0,2.5717525,0.0,0.0,94.133713,0.76922739,2.5253079,Muslims
Malta,1995,0,0,2.0,Europe,116.0,2.4579577,Moderate,0.60690731,88.599678,1.4153273,0.28691515,3.6430142,0.20319866,5.2449555,Christians
Mauritania,2008,12,0,2.0,Sub-Saharan Africa,191.0,0.18896182,Very low,0.0,0.23378052,0.0,0.0022229122,99.185402,0.47209132,0.10650241,Muslims
Mauritania,2010,1,0,2.0,Sub-Saharan Africa,191.0,0.18896182,Very low,0.0,0.23378052,0.0,0.0022229122,99.185402,0.47209132,0.10650241,Muslims
Mauritania,2011,12,0,2.0,Sub-Saharan Africa,191.0,0.18896182,Very low,0.0,0.23378052,0.0,0.0022229122,99.185402,0.47209132,0.10650241,Muslims
Mauritania,2023,6,0,2.0,Sub-Saharan Africa,191.0,0.18896182,Very low,0.0,0.23378052,0.0,0.0022229122,99.185402,0.47209132,0.10650241,Muslims
Mauritania,2024,3,3,2.0,Sub-Saharan Africa,191.0,0.18896182,Very low,0.0,0.23378052,0.0,0.0022229122,99.185402,0.47209132,0.10650241,Muslims
Mexico,1994,145,3,0.0,Latin America-Caribbean,127.0,2.2575657,Moderate,0.018263193,89.17308,0.0039171502,0.046796679,0.0062859333,0.11730411,10.63435,Christians
Mexico,1995,4,0,0.0,Latin America-Caribbean,127.0,2.2575657,Moderate,0.018263193,89.17308,0.0039171502,0.046796679,0.0062859333,0.11730411,10.63435,Christians
Mexico,1996,43,4,0.0,Latin America-Caribbean,127.0,2.2575657,Moderate,0.018263193,89.17308,0.0039171502,0.046796679,0.0062859333,0.11730411,10.63435,Christians
Mexico,1997,10,0,0.0,Latin America-Caribbean,127.0,2.2575657,Moderate,0.018263193,89.17308,0.0039171502,0.046796679,0.0062859333,0.11730411,10.63435,Christians
Mexico,1998,6,0,0.0,Latin America-Caribbean,127.0,2.2575657,Moderate,0.018263193,89.17308,0.0039171502,0.046796679,0.0062859333,0.11730411,10.63435,Christians
Moldova,1992,585,24,,Europe,194.0,0.10829618,Very low,0.0035658169,99.534348,0.0,0.019609634,0.18123922,0.027385131,0.23385538,Christians
Morocco,1989,207,0,2.0,Middle East-North Africa,197.0,0.075547598,Very low,0.0,0.085476898,0.0,0.006179804,99.675522,0.10203585,0.13078915,Muslims
Morocco,1991,19,0,2.0,Middle East-North Africa,197.0,0.075547598,Very low,0.0,0.085476898,0.0,0.006179804,99.675522,0.10203585,0.13078915,Muslims
Morocco,2020,2,0,2.0,Middle East-North Africa,197.0,0.075547598,Very low,0.0,0.085476898,0.0,0.006179804,99.675522,0.10203585,0.13078915,Muslims
Morocco,2021,6,3,2.0,Middle East-North Africa,197.0,0.075547598,Very low,0.0,0.085476898,0.0,0.006179804,99.675522,0.10203585,0.13078915,Muslims
Morocco,2022,14,3,2.0,Middle East-North Africa,197.0,0.075547598,Very low,0.0,0.085476898,0.0,0.006179804,99.675522,0.10203585,0.13078915,Muslims
Morocco,2023,5,0,2.0,Middle East-North Africa,197.0,0.075547598,Very low,0.0,0.085476898,0.0,0.006179804,99.675522,0.10203585,0.13078915,Muslims
Morocco,2024,7,0,2.0,Middle East-North Africa,197.0,0.075547598,Very low,0.0,0.085476898,0.0,0.006179804,99.675522,0.10203585,0.13078915,Muslims
Mozambique,1989,1149,9,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,1990,1577,0,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,1991,1326,16,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,1992,309,224,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2004,1,0,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2005,12,0,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2012,2,0,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2013,42,3,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2014,30,3,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2016,55,3,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2018,51,0,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2019,291,15,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2020,939,122,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2021,867,36,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2022,378,33,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2023,176,8,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Mozambique,2024,151,17,0.0,Sub-Saharan Africa,18.0,6.5703564,High,0.0016036828,61.339951,0.032073654,0.0,19.427248,4.9115868,14.287538,Christians
Myanmar (Burma),1989,1516,19,,,,,,,,,,,,,
Myanmar (Burma),1990,536,4,,,,,,,,,,,,,
Myanmar (Burma),1991,777,4,,,,,,,,,,,,,
Myanmar (Burma),1992,1617,105,,,,,,,,,,,,,
Myanmar (Burma),1993,141,0,,,,,,,,,,,,,
Myanmar (Burma),1994,700,7,,,,,,,,,,,,,
Myanmar (Burma),1995,324,6,,,,,,,,,,,,,
Myanmar (Burma),1996,232,1,,,,,,,,,,,,,
Myanmar (Burma),1997,330,8,,,,,,,,,,,,,
Myanmar (Burma),1998,65,0,,,,,,,,,,,,,
Myanmar (Burma),1999,52,5,,,,,,,,,,,,,
Myanmar (Burma),2000,215,2,,,,,,,,,,,,,
Myanmar (Burma),2001,227,8,,,,,,,,,,,,,
Myanmar (Burma),2002,293,19,,,,,,,,,,,,,
Myanmar (Burma),2003,52,0,,,,,,,,,,,,,
Myanmar (Burma),2004,63,5,,,,,,,,,,,,,
Myanmar (Burma),2005,141,6,,,,,,,,,,,,,
Myanmar (Burma),2006,258,6,,,,,,,,,,,,,
Myanmar (Burma),2007,366,13,,,,,,,,,,,,,
Myanmar (Burma),2008,46,1,,,,,,,,,,,,,
Myanmar (Burma),2009,205,0,,,,,,,,,,,,,
Myanmar (Burma),2010,160,5,,,,,,,,,,,,,
Myanmar (Burma),2011,720,26,,,,,,,,,,,,,
Myanmar (Burma),2012,732,9,,,,,,,,,,,,,
Myanmar (Burma),2013,281,8,,,,,,,,,,,,,
Myanmar (Burma),2014,211,3,,,,,,,,,,,,,
Myanmar (Burma),2015,675,28,,,,,,,,,,,,,
Myanmar (Burma),2016,126,7,,,,,,,,,,,,,
Myanmar (Burma),2017,531,20,,,,,,,,,,,,,
Myanmar (Burma),2018,118,34,,,,,,,,,,,,,
Myanmar (Burma),2019,563,60,,,,,,,,,,,,,
Myanmar (Burma),2020,197,151,,,,,,,,,,,,,
Myanmar (Burma),2021,1073,132,,,,,,,,,,,,,
Myanmar (Burma),2022,2054,533,,,,,,,,,,,,,
Myanmar (Burma),2023,2453,1124,,,,,,,,,,,,,
Myanmar (Burma),2024,2352,1873,,,,,,,,,,,,,
Namibia,1999,1,0,0.0,Sub-Saharan Africa,128.0,2.0514112,Moderate,0.028122639,90.535881,0.052227754,0.0040175198,0.11899709,3.629415,5.6313419,Christians
Namibia,2000,54,0,0.0,Sub-Saharan Africa,128.0,2.0514112,Moderate,0.028122639,90.535881,0.052227754,0.0040175198,0.11899709,3.629415,5.6313419,Christians
Nepal,1996,44,0,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Nepal,1997,40,0,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Nepal,1998,250,0,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Nepal,1999,156,0,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Nepal,2000,268,8,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Nepal,2001,429,0,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Nepal,2002,3946,33,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Nepal,2003,1341,14,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Nepal,2004,1880,1,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Nepal,2005,1104,30,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Nepal,2006,457,22,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Nepal,2009,9,0,0.0,Asia-Pacific,82.0,3.8484476,Moderate,8.2087393,1.7583549,81.184013,0.0,5.0839415,3.7636583,0.0012947795,Hindus
Netherlands,1990,2,2,,Europe,15.0,6.7555914,High,0.29878932,35.103058,0.56280828,0.17503501,5.5006728,4.2433934,54.116241,Religiously_Unaffiliated
Netherlands,2015,0,0,,Europe,15.0,6.7555914,High,0.29878932,35.103058,0.56280828,0.17503501,5.5006728,4.2433934,54.116241,Religiously_Unaffiliated
Nicaragua,1989,526,134,0.0,Latin America-Caribbean,97.0,3.0652897,Moderate,0.0042925472,84.806107,0.0,0.0014801887,0.0045885849,1.8793653,13.304164,Christians
Nicaragua,1990,39,2,0.0,Latin America-Caribbean,97.0,3.0652897,Moderate,0.0042925472,84.806107,0.0,0.0014801887,0.0045885849,1.8793653,13.304164,Christians
Niger,1991,40,0,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,1992,29,1,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,1993,6,0,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,1994,50,1,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,1995,36,2,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,1996,14,1,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,1997,69,1,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,2004,4,0,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,2007,81,5,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,2008,47,1,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,2012,1,0,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,2013,31,1,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,2015,368,45,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
Niger,2016,274,0,,Sub-Saharan Africa,179.0,0.42938092,Very low,0.0,0.55623633,0.0,0.0,98.133293,0.08625342,1.2242167,Muslims
